player_name,pitch_type,stuffGrade,nPitches
Dylan Covey,CH,46.75514161944194,42
Dylan Covey,CU,45.09949080708256,34
Dylan Covey,FF,38.73537249652148,62
Dylan Covey,SI,42.81746174230602,59
Dylan Covey,SL,43.20915282541049,96
Dylan Floro,CH,48.64942359849162,551
Dylan Floro,FF,45.91632533950756,633
Dylan Floro,SI,54.89427991336136,913
Dylan Floro,SL,42.53359579992648,499
Dylan Lee,CH,44.350572790444026,78
Dylan Lee,FF,55.80091771884907,415
Dylan Lee,SL,46.9277885621659,382
Easton McGee,SI,52.37572753988601,15
Easton McGee,SL,46.75763285571659,19
Edgar Garcia,CH,46.03592129640394,23
Edgar Garcia,FF,45.3329694374042,87
Edgar Garcia,SI,44.184701765431754,97
Edgar Garcia,SL,45.12814612870886,140
Edgar Santana,SI,49.90553123506995,390
Edgar Santana,SL,51.80860145901877,213
Edinson Volquez,CH,54.00912545166358,33
Edinson Volquez,KC,46.7007581725109,19
Edinson Volquez,SI,61.20373151095928,45
Eduard Bazardo,CH,47.20715235490732,36
Eduard Bazardo,FF,39.73134404134806,104
Eduard Bazardo,SI,52.56025558720845,46
Eduard Bazardo,SL,50.74667424395979,162
Eduardo Rodriguez,CH,48.94036968885059,892
Eduardo Rodriguez,FC,44.700942574653354,884
Eduardo Rodriguez,FF,42.842979312732744,1721
Eduardo Rodriguez,SI,46.94927584765656,610
Eduardo Rodriguez,SL,42.25174358427061,294
Edwar Colina,SI,52.71289483421551,12
Edwar Colina,SL,53.87415545578464,12
Edward Cabrera,CH,48.194709285023436,511
Edward Cabrera,CU,48.377735712249475,335
Edward Cabrera,FF,49.621624644247305,430
Edward Cabrera,SI,52.91955804387005,135
Edward Cabrera,SL,58.06967307491728,280
Edwin Diaz,FF,61.63635754550609,1314
Edwin Diaz,SI,62.882781145794866,11
Edwin Diaz,SL,67.50960672082809,1107
Edwin Uceta,CH,48.62770059987591,226
Edwin Uceta,CU,42.01351663947509,102
Edwin Uceta,SI,52.40847601489842,317
Eli Morgan,CH,50.564924495800334,612
Eli Morgan,CU,40.90498341970718,69
Eli Morgan,FC,33.383620958505176,14
Eli Morgan,FF,45.545191059866895,1262
Eli Morgan,SL,45.93863893537586,513
Elieser Hernandez,CH,45.137519260999426,275
Elieser Hernandez,FF,47.78376836977372,1158
Elieser Hernandez,SI,43.762659214600134,94
Elieser Hernandez,SL,52.23475551829927,836
Elvin Rodriguez,CH,43.72760181590333,69
Elvin Rodriguez,CU,40.56483411141529,55
Elvin Rodriguez,FF,52.455938466739894,281
Elvin Rodriguez,SL,45.68758383163088,122
Elvis Peguero,SI,43.73886072473489,158
Elvis Peguero,SL,54.801372750118304,213
Emilio Pagan,CH,42.94386408789292,17
Emilio Pagan,CU,42.58941735602089,32
Emilio Pagan,FC,52.53429019811823,907
Emilio Pagan,FF,56.96535752700625,1629
Emilio Pagan,FS,50.137133805003494,291
Emilio Pagan,SL,58.08593978796526,22
Emmanuel Clase,FC,65.21977633409497,1317
Emmanuel Clase,FF,53.34358679084514,29
Emmanuel Clase,SL,69.16430211533832,691
Enoli Paredes,CU,49.77541286394216,19
Enoli Paredes,FF,57.299301754588846,543
Enoli Paredes,SL,60.79811348165593,210
Enyel De Los Santos,CH,39.56389108686708,175
Enyel De Los Santos,FF,44.030810204392544,1005
Enyel De Los Santos,SL,45.94945520768548,396
Erasmo Ramirez,CH,40.732944173611926,105
Erasmo Ramirez,CU,42.563727955492894,104
Erasmo Ramirez,FC,55.60683197996024,895
Erasmo Ramirez,FF,39.488358036977154,98
Erasmo Ramirez,SI,48.12651415295321,798
Eric Hanhold,CH,52.55272850216503,33
Eric Hanhold,FF,47.724649534316534,94
Eric Hanhold,SI,50.292945613952654,15
Eric Hanhold,SL,52.37257737648417,47
Eric Lauer,CH,43.768492461748124,304
Eric Lauer,CU,43.68401023387412,742
Eric Lauer,FC,41.899490708848425,910
Eric Lauer,FF,48.75935625166371,2151
Eric Lauer,SL,47.48874770556452,750
Eric Stout,CH,49.25323262860766,55
Eric Stout,CU,43.310217567932206,25
Eric Stout,FF,42.244047988824995,157
Eric Stout,SL,50.37407859230315,213
Eric Yardley,CH,48.65850075106752,23
Eric Yardley,CU,51.69635424490534,190
Eric Yardley,SI,61.3734009158891,515
Erich Uelmen,CH,56.44013129070123,40
Erich Uelmen,FF,45.4173843109715,143
Erich Uelmen,SI,55.085785022976616,134
Erich Uelmen,SL,49.38329842590004,134
Erick Fedde,CH,52.26405749973041,423
Erick Fedde,CU,43.96745864454354,1440
Erick Fedde,FC,44.19818316993063,1387
Erick Fedde,FF,39.093205938225545,130
Erick Fedde,SI,40.84462366045005,2383
Erik Kratz,FF,39.01326551240596,20
Erik Kratz,KN,33.14012725095875,18
Erik Swanson,FF,53.33107678231133,931
Erik Swanson,FS,58.19734730891986,356
Erik Swanson,SL,50.17841176399723,308
Ervin Santana,CH,37.66476694535007,35
Ervin Santana,FF,42.73815364728701,479
Ervin Santana,SL,48.84520891182531,547
Ethan Roberts,FC,61.728661510726134,119
Ethan Roberts,SL,68.38926660245137,36
Ethan Small,CH,55.18953648208479,57
Ethan Small,FF,53.183723622089474,70
Evan Lee,CU,55.61058089906787,69
Evan Lee,FF,52.26868701936911,86
Evan Marshall,CH,40.73872386212461,352
Evan Marshall,CU,50.93518288954622,291
Evan Marshall,FF,45.00141404899576,203
Evan Marshall,SI,43.845311269875566,116
Evan Phillips,CH,58.10107801334434,49
Evan Phillips,FC,55.540758233896895,277
Evan Phillips,FF,48.477335974272805,519
Evan Phillips,SI,53.36757064413335,117
Evan Phillips,SL,60.69216298435082,703
Felix Bautista,FF,68.97549807681138,608
Felix Bautista,FS,66.4178100327636,263
Felix Bautista,SL,58.3388943130335,122
Felix Pena,CH,45.28728951757065,108
Felix Pena,FF,42.968997847435666,43
Felix Pena,SI,52.19842466758349,208
Felix Pena,SL,49.51487853262242,164
Fernando Abad,CH,50.17852698070888,47
Fernando Abad,FC,45.55897687445689,16
Fernando Abad,FF,39.01723367530379,19
Fernando Abad,KC,45.32683499842026,78
Fernando Abad,SI,45.58294462076194,139
Fernando Cruz,FF,48.82815090561925,63
Fernando Cruz,FS,52.66943153201699,69
Fernando Cruz,SL,52.96462265678268,105
Foster Griffin,CH,41.758520342139455,18
Foster Griffin,CU,41.49977642810166,25
Foster Griffin,FC,51.27335590435426,73
Foster Griffin,FF,41.1221652526018,45
Framber Valdez,CH,52.4841818804188,669
Framber Valdez,CU,63.91315896415254,2287
Framber Valdez,FC,58.82243921905335,346
Framber Valdez,FF,37.71274471617067,267
Framber Valdez,SI,51.59017749238976,3657
Francisco Mejia,SL,24.580469086247657,21
Francisco Morales,FF,43.02285022720389,31
Francisco Morales,SL,57.704650135852404,48
Francisco Perez,CH,40.58512522964508,19
Francisco Perez,FF,45.930688087219494,196
Francisco Perez,SL,48.99423436489236,110
Frankie Montas,FC,53.22419563195001,412
Frankie Montas,FF,51.922394727224756,1850
Frankie Montas,FS,61.71997039766959,1447
Frankie Montas,SI,52.428704493134184,1834
Frankie Montas,SL,57.15823218376928,1053
Franklin German,FF,53.08334965667686,58
Franklin German,SL,61.52533920021889,24
Franklyn Kilome,CH,50.82838835620415,42
Franklyn Kilome,CU,47.843088768293356,64
Franklyn Kilome,FF,46.57901094813514,16
Franklyn Kilome,SI,49.724167509995006,107
Freddy Peralta,CH,42.782789795716226,355
Freddy Peralta,CU,48.42564835376419,575
Freddy Peralta,FF,60.31276899410419,2302
Freddy Peralta,SI,46.16165575343855,31
Freddy Peralta,SL,49.27863521689906,888
Gabe Klobosits,FF,46.05382152034361,127
Gabe Klobosits,FS,59.68433182348885,39
Gabe Klobosits,SL,55.35489006911252,26
Gabe Speier,CH,56.63641553759299,14
Gabe Speier,CU,40.011646003416544,25
Gabe Speier,FF,37.43793389871312,132
Gabe Speier,SI,50.65033995906652,178
Gabe Speier,SL,39.877375006998555,203
Garrett Cleavinger,CU,49.12455610449699,15
Garrett Cleavinger,FF,50.714360447906834,336
Garrett Cleavinger,SI,53.43680791544796,74
Garrett Cleavinger,SL,51.36047109333497,322
Garrett Crochet,CH,46.992925670172326,76
Garrett Crochet,FF,62.53425701299212,698
Garrett Crochet,SL,58.194529288128095,282
Garrett Hill,CH,45.303167462546604,118
Garrett Hill,FF,48.50232105255485,405
Garrett Hill,KC,50.03135410292966,105
Garrett Hill,SI,45.80983300102388,199
Garrett Hill,SL,47.51422583743389,191
Garrett Richards,CH,48.62061995817604,402
Garrett Richards,CU,49.56618056851589,361
Garrett Richards,FF,54.67708281544446,1781
Garrett Richards,SI,45.49940271256261,94
Garrett Richards,SL,55.79077479770157,1226
Garrett Whitlock,CH,59.8850234950251,491
Garrett Whitlock,FF,46.61186538829991,158
Garrett Whitlock,SI,52.62500147157754,1345
Garrett Whitlock,SL,48.951274817948025,417
Gavin Hollowell,FF,51.735906807909295,37
Gavin Hollowell,SI,53.27792433646982,40
Gavin Hollowell,SL,48.86039511608148,57
Genesis Cabrera,CH,49.367168628191735,409
Genesis Cabrera,CU,49.501677909225265,600
Genesis Cabrera,FF,60.111545538848915,1053
Genesis Cabrera,SI,52.727216325805834,431
Geoff Hartlieb,FF,46.28853128173525,57
Geoff Hartlieb,SI,49.620387765785274,282
Geoff Hartlieb,SL,46.752244902367536,280
George Kirby,CH,53.207036959367535,173
George Kirby,CU,49.28578592573139,282
George Kirby,FC,50.394295976201164,255
George Kirby,FF,44.67525661640263,991
George Kirby,SI,54.434089267919305,297
George Kirby,SL,49.62256081501104,209
Gerardo Reyes,FF,51.36170272043936,36
Gerardo Reyes,SL,49.21123425336005,11
German Marquez,CH,44.937458829680544,208
German Marquez,FF,38.606227233582054,2583
German Marquez,KC,55.24434138269346,1442
German Marquez,SI,40.84183078816869,1064
German Marquez,SL,51.195870597524966,1545
Gerrit Cole,CH,50.46486882946442,821
Gerrit Cole,FC,49.991204092730776,209
Gerrit Cole,FF,62.8557402640856,4019
Gerrit Cole,KC,54.9099993011248,1174
Gerrit Cole,SI,64.37976403375133,29
Gerrit Cole,SL,65.44798398706193,1842
Gio Gonzalez,CH,43.72844341384377,205
Gio Gonzalez,CU,45.74574603102696,120
Gio Gonzalez,FF,40.686300577821754,205
Gio Gonzalez,SI,42.971514031427326,88
Giovanny Gallegos,CH,38.26866986989233,106
Giovanny Gallegos,FF,50.676936958071806,1274
Giovanny Gallegos,SL,57.897531775559635,1150
Glenn Otto,CH,40.20533876377756,224
Glenn Otto,FF,44.46898063824364,810
Glenn Otto,KC,44.19452325531093,412
Glenn Otto,SI,50.75838463939222,653
Glenn Otto,SL,52.55693357144488,861
Glenn Sparkman,FF,45.47619861961015,40
Glenn Sparkman,SL,48.561034674264995,42
Graham Ashcraft,CH,53.929355108284085,12
Graham Ashcraft,FC,54.35794568103244,842
Graham Ashcraft,SI,46.12684533477332,343
Graham Ashcraft,SL,57.65417596364716,455
Grant Dayton,CU,38.39993585695194,285
Grant Dayton,FF,44.1464038303038,498
Grant Dayton,SI,55.20303707392297,16
Greg Holland,CU,45.28068686234747,171
Greg Holland,FF,50.777743193315814,592
Greg Holland,SL,50.802033379145115,758
Greg Weissert,CH,54.96544371365303,22
Greg Weissert,FF,48.06409109601455,33
Greg Weissert,SI,49.54505990373677,76
Greg Weissert,SL,59.85851673646895,73
Gregory Santos,FF,54.60879454487982,55
Gregory Santos,SL,62.521868563964226,65
Gregory Soto,CH,56.843104940540734,11
Gregory Soto,FF,52.26355351425226,460
Gregory Soto,SI,54.529041890372945,1424
Gregory Soto,SL,51.873167446827765,746
Griffin Canning,CH,47.92427989733088,378
Griffin Canning,CU,43.567736831899474,131
Griffin Canning,FC,44.67434230997633,219
Griffin Canning,FF,49.734091259410356,849
Griffin Canning,SL,55.30468084762044,529
Griffin Jax,CH,52.43733441212031,341
Griffin Jax,CU,49.119009374632235,170
Griffin Jax,FF,48.4495625037298,1030
Griffin Jax,SL,60.131008580328015,954
Hans Crouse,CH,48.97009879933262,21
Hans Crouse,SI,44.72436635376088,61
Hans Crouse,SL,45.5823720833313,49
Hansel Robles,CH,52.36759420453927,543
Hansel Robles,FF,52.47107044782792,1046
Hansel Robles,SI,53.4037890362655,30
Hansel Robles,SL,53.81680493280471,366
Hayden Wesneski,CH,44.31376359606595,38
Hayden Wesneski,FC,48.81709894270927,60
Hayden Wesneski,FF,39.748944379404236,128
Hayden Wesneski,SI,49.70455404365638,111
Hayden Wesneski,SL,60.229108301656,158
Heath Hembree,CU,48.499362926296406,50
Heath Hembree,FF,53.73734662234414,984
Heath Hembree,SL,59.555924521112416,811
Hector Neris,FF,50.27314569333067,1121
Hector Neris,FS,54.162983732794395,1062
Hector Neris,SI,55.022140849224535,557
Hector Neris,SL,46.050728320142284,115
Hector Perez,FF,47.45757534975892,19
Hector Perez,SL,56.422981384715854,13
Hector Rondon,CH,51.48037906930641,14
Hector Rondon,FF,42.776560598176175,191
Hector Rondon,SI,52.95331237076415,41
Hector Rondon,SL,49.99578027459356,144
Hector Santiago,CH,47.21531462673801,125
Hector Santiago,FF,42.89337228673882,321
Hector Santiago,SL,37.248985898727916,36
Hirokazu Sawamura,FF,45.58831750134603,860
Hirokazu Sawamura,FS,57.63189638410514,699
Hirokazu Sawamura,SL,52.336988040587194,263
Hoby Milner,CH,51.54844651960551,260
Hoby Milner,CU,44.0601027887185,600
Hoby Milner,FF,46.57360334373951,369
Hoby Milner,SI,59.01163657679955,496
Homer Bailey,FF,42.47114715811772,58
Homer Bailey,FS,47.56842568754958,30
Homer Bailey,KC,42.818726112227296,14
Homer Bailey,SL,43.548379143975765,30
Huascar Brazoban,CH,51.5468066313647,159
Huascar Brazoban,FC,49.385359712976005,264
Huascar Brazoban,FF,42.90057539224302,147
Huascar Brazoban,SI,47.109229600150535,61
Huascar Ynoa,CH,51.38827395679515,173
Huascar Ynoa,FF,46.17686172980581,937
Huascar Ynoa,SI,45.624360895892174,18
Huascar Ynoa,SL,58.50609332993763,1010
Humberto Castellanos,CH,40.62137296838036,190
Humberto Castellanos,CU,36.62220001730927,410
Humberto Castellanos,FF,37.56765271213791,321
Humberto Castellanos,SI,45.78678126015591,556
Humberto Castellanos,SL,35.55662344729297,275
Humberto Mejia,CH,46.28859325418403,87
Humberto Mejia,CU,45.193425898789876,31
Humberto Mejia,FF,43.5560703361563,285
Humberto Mejia,SI,42.51651171285167,88
Humberto Mejia,SL,44.45990441344567,135
Hunter Brown,FF,51.863743315056674,196
Hunter Brown,KC,50.44409749900868,120
Hunter Brown,SL,47.43076111908588,50
Hunter Gaddis,CH,47.31109874441464,29
Hunter Gaddis,CU,45.51401745217504,11
Hunter Gaddis,FC,47.58328255522192,40
Hunter Gaddis,FF,45.046838039635546,91
Hunter Greene,CH,48.403637192423204,116
Hunter Greene,FF,60.1296683351508,1181
Hunter Greene,SL,63.17322807433107,899
Hunter Harvey,CU,48.28498359845213,93
Hunter Harvey,FF,51.72719350428835,707
Hunter Harvey,FS,61.76413393016915,122
Hunter Harvey,SL,59.751543708988855,14
Hunter Strickland,CH,41.16486426873904,56
Hunter Strickland,FF,50.22151514033849,1101
Hunter Strickland,SI,43.82658769322346,150
Hunter Strickland,SL,55.46025059057539,870
Hunter Wood,CU,41.10642137456636,22
Hunter Wood,FF,59.9259200599117,20
Hunter Wood,SL,54.403074706059584,19
Hyeon-Jong Yang,CH,47.51367925733457,162
Hyeon-Jong Yang,CU,40.051588373316875,23
Hyeon-Jong Yang,FF,51.507035760303935,271
Hyeon-Jong Yang,SL,42.78039681078297,136
Hyun Jin Ryu,CH,45.15004866575572,1134
Hyun Jin Ryu,CU,45.920492838558665,583
Hyun Jin Ryu,FC,40.59974465563791,1053
Hyun Jin Ryu,FF,41.15166543338345,1428
Hyun Jin Ryu,SI,40.117097936846044,134
Hyun Jin Ryu,SL,35.59704833323185,14
Ian Anderson,CH,46.255954549213335,1731
Ian Anderson,CU,43.378731246431,1078
Ian Anderson,FF,45.31781967705104,2530
Ian Anderson,SI,44.597418098498046,16
Ian Gibaut,CH,51.85650410471768,153
Ian Gibaut,FC,47.218096570272166,168
Ian Gibaut,FF,49.10095210118537,478
Ian Gibaut,SL,55.75657061368232,251
Ian Hamilton,FF,46.94720550503437,80
Ian Hamilton,SL,48.05172393538436,37
Ian Kennedy,CH,44.138496423211514,190
Ian Kennedy,FC,48.68409702992947,135
Ian Kennedy,FF,54.638755786342806,1592
Ian Kennedy,KC,46.54819000842894,128
Ian Krol,CH,45.56122926750083,53
Ian Krol,CU,38.58176133621094,48
Ian Krol,FF,46.616568804948166,76
Ian Krol,SI,47.60473707685736,67
Ian Krol,SL,46.70453899436224,160
Isaac Mattson,CU,46.1381344722465,12
Isaac Mattson,FF,53.14175339336992,60
Isaac Mattson,SL,45.88289191773821,12
Ivan Nova,CH,39.58070105566521,44
Ivan Nova,CU,32.11051880387844,72
Ivan Nova,FF,34.808867716177716,54
Ivan Nova,SI,43.5149435219537,114
J.A. Happ,CH,45.26732570866717,452
J.A. Happ,CU,39.56883661261777,43
J.A. Happ,FF,45.72373771431007,1839
J.A. Happ,SI,47.221466386784016,702
J.A. Happ,SL,45.234756208644434,569
J.B. Bukauskas,CH,45.15298178291142,31
J.B. Bukauskas,FF,39.41072875870518,135
J.B. Bukauskas,SL,49.090196305130235,115
J.B. Wendelken,CH,47.969573526575715,185
J.B. Wendelken,CU,41.04783442078989,78
J.B. Wendelken,FF,53.606409713901904,863
J.B. Wendelken,SI,53.25484591881101,243
J.B. Wendelken,SL,53.1552906008541,436
J.C. Mejia,CH,36.84544417321654,113
J.C. Mejia,CU,49.9728534886139,66
J.C. Mejia,FF,31.406415269627317,164
J.C. Mejia,SI,46.697414068954,445
J.C. Mejia,SL,51.62685715869854,252
J.P. Feyereisen,CH,64.34963429395114,317
J.P. Feyereisen,FF,59.28300401439268,771
J.P. Feyereisen,SL,52.430122394516346,430
JD Hammer,FF,47.54049124051451,240
JD Hammer,SL,49.1392303313777,151
JP Sears,CH,55.13540189411509,183
JP Sears,FF,46.24876600388546,611
JP Sears,SL,44.40539827506626,284
JT Brubaker,CH,41.92045851890274,282
JT Brubaker,CU,43.72326257111064,713
JT Brubaker,FF,40.55575479123256,764
JT Brubaker,SI,48.50800458510479,1790
JT Brubaker,SL,49.01942338135005,1710
JT Chargois,FF,43.45267146133768,50
JT Chargois,SI,52.082686339672286,550
JT Chargois,SL,56.061172919105026,674
Jace Fry,CH,33.60453919690484,18
Jace Fry,CU,31.177988423699723,87
Jace Fry,FC,48.204549290708286,189
Jace Fry,FF,32.047430466566475,75
Jace Fry,SI,45.918682647222205,186
Jace Peterson,SL,20.0,12
Jack Flaherty,CH,44.24910028566524,44
Jack Flaherty,FC,51.23198850599153,22
Jack Flaherty,FF,53.446497516904294,1366
Jack Flaherty,KC,48.77009027159091,400
Jack Flaherty,SI,42.05918303844445,219
Jack Flaherty,SL,49.55243853986882,787
Jackson Kowar,CH,55.686795770225714,325
Jackson Kowar,FF,46.75077165447066,494
Jackson Kowar,SL,49.21949276246849,115
Jackson Stephens,CH,53.80904148629629,92
Jackson Stephens,CU,58.54544566508618,281
Jackson Stephens,FF,38.99998246486579,353
Jackson Stephens,SI,47.65970283645632,211
Jackson Stephens,SL,53.256984144735,33
Jackson Tetreault,CU,47.7145718832137,28
Jackson Tetreault,FC,46.683650771823764,116
Jackson Tetreault,FF,44.5583267266972,211
Jacob Barnes,CH,44.979618500668906,51
Jacob Barnes,FC,51.46166770753898,611
Jacob Barnes,FF,56.779642231573426,715
Jacob Barnes,SL,46.027751118084126,42
Jacob Lemoine,CH,53.65099945604686,22
Jacob Lemoine,FF,40.69228258681671,31
Jacob Lemoine,SI,46.24146703532221,170
Jacob Lemoine,SL,45.38603772343103,74
Jacob Waguespack,CH,52.46996284721816,92
Jacob Waguespack,CU,46.45264057433654,49
Jacob Waguespack,FC,41.106678772574774,72
Jacob Waguespack,FF,44.30128129451067,185
Jacob Waguespack,SI,38.48501375634176,45
Jacob Webb,CH,55.97813198847663,368
Jacob Webb,CU,42.66389567058926,89
Jacob Webb,FF,51.010893029155724,393
Jacob deGrom,CH,65.32951502583533,386
Jacob deGrom,CU,56.65165460737031,84
Jacob deGrom,FF,62.11255379999335,1710
Jacob deGrom,SL,61.973203468475866,1219
Jaime Barria,CH,41.8138865204818,305
Jaime Barria,FF,44.684623737841626,757
Jaime Barria,SI,40.41035482590312,469
Jaime Barria,SL,44.34971125796362,1182
Jairo Diaz,FF,41.641942331737255,81
Jairo Diaz,SI,46.02670448183117,132
Jairo Diaz,SL,55.40638392248279,166
Jake Arrieta,CH,47.025949162388,265
Jake Arrieta,CU,48.74997101145578,322
Jake Arrieta,SI,46.91310848420797,1292
Jake Arrieta,SL,46.48611862390813,581
Jake Bird,CH,45.28256433479555,15
Jake Bird,CU,55.023730425839,114
Jake Bird,FC,41.65598774614662,194
Jake Bird,SI,39.135826880813426,436
Jake Brentz,CH,50.64786566148635,148
Jake Brentz,FF,52.20078207616096,733
Jake Brentz,SI,48.061244424010575,16
Jake Brentz,SL,47.56111623799647,360
Jake Cousins,SI,51.66487338557601,317
Jake Cousins,SL,56.85736211024379,492
Jake Diekman,CH,54.620740673485265,22
Jake Diekman,FF,49.31382241646872,1400
Jake Diekman,SI,49.34074123584058,382
Jake Diekman,SL,59.45543604592096,967
Jake Faria,CU,35.805860829107516,101
Jake Faria,FF,44.65514915616949,358
Jake Faria,FS,54.86729573112926,131
Jake Faria,SL,45.78957801840647,48
Jake Fishman,SI,49.35030732015897,103
Jake Fishman,SL,46.10877858062628,68
Jake Jewell,CH,47.4622192240759,27
Jake Jewell,FF,41.532749352566455,80
Jake Jewell,SI,50.92940601187097,65
Jake Jewell,SL,49.25050220552649,43
Jake Latz,CH,42.7679467002672,20
Jake Latz,CU,38.50577221941282,11
Jake Latz,FF,47.62506723176716,41
Jake Latz,SL,45.846477729819156,12
Jake McGee,FF,47.89496630449751,1681
Jake McGee,SL,41.189688567853246,217
Jake Newberry,CH,39.80724628574345,17
Jake Newberry,FF,50.00048172712453,220
Jake Newberry,SL,53.25777064879802,250
Jake Odorizzi,CU,46.53814655615577,183
Jake Odorizzi,FC,38.09984551795834,632
Jake Odorizzi,FF,42.425236452727276,2141
Jake Odorizzi,FS,51.415104350427455,810
Jake Odorizzi,SL,44.697254485069024,325
Jake Petricka,CH,49.40301423019721,49
Jake Petricka,SI,48.802727859379054,71
Jake Petricka,SL,50.17411472125409,15
Jake Reed,FF,46.75663202902386,29
Jake Reed,SI,44.48027512996863,202
Jake Reed,SL,40.582093585353654,236
Jake Walsh,CU,45.78959392978055,20
Jake Walsh,SI,48.86412200421792,40
Jake Woodford,CH,38.40194203318061,97
Jake Woodford,CU,37.888523964857086,284
Jake Woodford,FF,45.25913455463837,576
Jake Woodford,SI,45.259824068224134,731
Jake Woodford,SL,46.57697877548763,564
Jakob Junis,CH,43.974482224655155,325
Jakob Junis,FC,48.22614229332527,128
Jakob Junis,FF,41.14881595497865,363
Jakob Junis,SI,44.13118089735477,657
Jakob Junis,SL,49.04578188973975,1340
Jalen Beeks,CH,57.12977336531929,632
Jalen Beeks,FC,48.878603690997046,58
Jalen Beeks,FF,50.50985976798062,615
Jalen Beeks,SL,49.34887426569598,13
James Bourque,CU,47.83516434463678,24
James Bourque,FF,47.29297301062016,52
James Hoyt,FF,45.108650573234826,64
James Hoyt,SI,52.13604242611906,84
James Hoyt,SL,48.102145773933316,286
James Kaprielian,CH,51.40543619403181,545
James Kaprielian,CU,42.07120301335585,445
James Kaprielian,FF,38.92161864823246,2204
James Kaprielian,SI,45.85532982969793,248
James Kaprielian,SL,48.03093505292083,878
James Karinchak,CU,56.06022751038634,861
James Karinchak,FF,61.0870530306517,1412
James Naile,CU,50.66141338216527,34
James Naile,FC,43.55980034500784,18
James Naile,SI,52.30151526263591,61
James Norwood,FF,51.041954601476974,262
James Norwood,FS,56.572676571783205,182
James Norwood,SL,49.345384730762746,41
James Paxton,CH,49.90666002147702,45
James Paxton,FC,42.41843290731652,60
James Paxton,FF,49.24457285566121,218
James Paxton,KC,38.85934561630634,57
James Pazos,SI,41.95313118162886,90
James Pazos,SL,39.49810893655856,36
Jameson Taillon,CH,43.36981434492462,377
Jameson Taillon,CU,50.67969813285984,876
Jameson Taillon,FC,46.04486674126524,409
Jameson Taillon,FF,52.15434947740568,2191
Jameson Taillon,SI,48.270436898122306,463
Jameson Taillon,SL,52.77099194418594,936
Jandel Gustave,FF,43.311019140720646,89
Jandel Gustave,SI,54.65624135013584,426
Jandel Gustave,SL,51.09153277931644,243
Janson Junk,CH,41.66730441193044,13
Janson Junk,CU,36.636405546443385,67
Janson Junk,FF,50.18162809632541,194
Janson Junk,SL,48.0077347272232,129
Jared Hughes,CH,44.980541444830756,58
Jared Hughes,CU,40.960409110482196,109
Jared Hughes,FF,35.97788744375984,32
Jared Hughes,SI,52.46640653331206,212
Jared Koenig,CH,40.20798901705191,85
Jared Koenig,CU,41.32735746467899,144
Jared Koenig,FC,41.75803409486074,100
Jared Koenig,FF,36.89708331307409,71
Jared Koenig,SI,46.026335053269875,253
Jared Solomon,SI,45.03253261067729,76
Jared Solomon,SL,53.39719957448607,79
Jarlin Garcia,CH,56.816400238175994,604
Jarlin Garcia,FF,52.6876093967719,1068
Jarlin Garcia,SL,46.99311528659251,636
Jason Adam,CH,60.02988588505787,374
Jason Adam,FF,56.019278081822435,569
Jason Adam,KC,51.30981490633457,65
Jason Adam,SL,52.64191881480767,407
Jason Alexander,CH,43.92024185230322,181
Jason Alexander,FF,37.299553219018094,51
Jason Alexander,SI,44.913401127508145,658
Jason Alexander,SL,49.333338155494005,269
Jason Foley,CH,49.61387124581625,73
Jason Foley,FF,43.424235346838394,116
Jason Foley,SI,47.86827542144138,708
Jason Foley,SL,54.01873555736379,279
Javier Assad,CH,38.83301273497998,46
Javier Assad,CU,45.32790811929425,28
Javier Assad,FC,48.27084779605387,186
Javier Assad,FF,38.530373177883874,147
Javier Assad,SI,44.144737889257144,215
Javier Assad,SL,43.71170381389405,67
Javy Guerra,CH,48.0841117107668,37
Javy Guerra,CU,44.45794461920514,37
Javy Guerra,FF,52.73888898808984,311
Javy Guerra,SI,52.64821317489909,414
Javy Guerra,SL,55.796633679646106,265
Jay Flaa,CH,51.64225686652493,14
Jay Flaa,FF,44.04973728503577,37
Jay Jackson,FF,51.82112646018707,140
Jay Jackson,SL,51.294338116519064,260
Jeff Brigham,FF,49.52515775707408,193
Jeff Brigham,SL,64.88913566720528,248
Jeff Hoffman,CH,47.91131673545317,478
Jeff Hoffman,CU,38.27421477045866,219
Jeff Hoffman,FF,53.854123249927156,1417
Jeff Hoffman,SL,45.69180953565766,486
Jeff Samardzija,FC,50.53379975375505,64
Jeff Samardzija,FF,43.82237676509487,56
Jeff Samardzija,FS,45.223640279530116,54
Jeff Samardzija,SI,52.55225370758859,47
Jeff Samardzija,SL,43.76260422667021,71
Jeffrey Springs,CH,49.4581344086364,1057
Jeffrey Springs,FF,50.527687420097394,1373
Jeffrey Springs,SL,44.42003394966713,869
Jefry Rodriguez,CH,45.46657735856928,12
Jefry Rodriguez,CU,47.37538339118338,91
Jefry Rodriguez,FF,49.83435873496934,212
Jefry Rodriguez,SI,52.49711161162792,95
Jerad Eickhoff,CH,40.1635440089857,33
Jerad Eickhoff,CU,48.23097640396304,75
Jerad Eickhoff,FF,41.699336098235406,192
Jerad Eickhoff,SL,42.81999472626348,139
Jeremiah Estrada,FF,63.88019784990247,88
Jeremiah Estrada,SL,57.905818854680504,22
Jeremy Beasley,FF,53.352811098338655,282
Jeremy Beasley,FS,54.33525640009281,72
Jeremy Beasley,SL,53.20076169096678,129
Jeremy Jeffress,FF,40.26478718880946,50
Jeremy Jeffress,FS,49.92280318460105,138
